model,target,test_year,feature,importance
lgbm_no_network,fwd_ret_3m,2020,z_owner_count,1073.0
lgbm_no_network,fwd_ret_3m,2020,z_owner_hhi,857.0
lgbm_no_network,fwd_ret_3m,2020,z_top_owner_share,309.0
lgbm_no_network,fwd_ret_3m,2020,z_fragility_proxy,502.0
lgbm_no_network,fwd_ret_3m,2020,z_avg_manager_breadth,472.0
lgbm_no_network,fwd_ret_3m,2020,z_stock_sell_pressure,1143.0
lgbm_no_network,fwd_ret_3m,2020,z_mktcap_proxy,1434.0
lgbm_no_network,fwd_ret_3m,2020,z_vol,1296.0
lgbm_no_network,fwd_ret_3m,2020,z_fragility_proxy_x_stock_sell_pressure,164.0
lgbm_no_network,fwd_ret_3m,2020,z_owner_hhi_x_stock_sell_pressure,340.0
lgbm_network_pressure,fwd_ret_3m,2020,z_stock_sell_pressure,343.0
lgbm_network_pressure,fwd_ret_3m,2020,z_network_degree,258.0
lgbm_network_pressure,fwd_ret_3m,2020,z_network_weighted_degree,239.0
lgbm_network_pressure,fwd_ret_3m,2020,z_network_peer_sell_pressure,114.0
lgbm_network_pressure,fwd_ret_3m,2020,z_fragility_proxy_x_stock_sell_pressure,34.0
lgbm_network_pressure,fwd_ret_3m,2020,z_fragility_proxy_x_network_peer_sell_pressure,32.0
lgbm_network_pressure,fwd_ret_3m,2020,z_owner_hhi_x_stock_sell_pressure,124.0
lgbm_network_pressure,fwd_ret_3m,2020,z_network_weighted_degree_x_network_peer_sell_pressure,26.0
ridge_all,fwd_ret_3m,2021,z_owner_count,0.0038485578261315823
ridge_all,fwd_ret_3m,2021,z_owner_hhi,0.003722413443028927
ridge_all,fwd_ret_3m,2021,z_top_owner_share,0.004738873336464167
ridge_all,fwd_ret_3m,2021,z_fragility_proxy,0.005729868076741695
ridge_all,fwd_ret_3m,2021,z_avg_manager_breadth,0.009276396594941616
ridge_all,fwd_ret_3m,2021,z_stock_sell_pressure,0.08930820226669312
ridge_all,fwd_ret_3m,2021,z_network_degree,0.01288237702101469
ridge_all,fwd_ret_3m,2021,z_network_weighted_degree,0.0038753298576921225
ridge_all,fwd_ret_3m,2021,z_network_peer_sell_pressure,0.007091580890119076
ridge_all,fwd_ret_3m,2021,z_mktcap_proxy,0.00019365055777598172
ridge_all,fwd_ret_3m,2021,z_vol,0.017108246684074402
ridge_all,fwd_ret_3m,2021,z_fragility_proxy_x_stock_sell_pressure,0.011711573228240013
ridge_all,fwd_ret_3m,2021,z_fragility_proxy_x_network_peer_sell_pressure,0.0011906721629202366
ridge_all,fwd_ret_3m,2021,z_owner_hhi_x_stock_sell_pressure,0.044734496623277664
ridge_all,fwd_ret_3m,2021,z_network_weighted_degree_x_network_peer_sell_pressure,0.0049768066965043545
lgbm_all,fwd_ret_3m,2021,z_owner_count,1655.0
lgbm_all,fwd_ret_3m,2021,z_owner_hhi,1255.0
lgbm_all,fwd_ret_3m,2021,z_top_owner_share,633.0
lgbm_all,fwd_ret_3m,2021,z_fragility_proxy,867.0
lgbm_all,fwd_ret_3m,2021,z_avg_manager_breadth,989.0
lgbm_all,fwd_ret_3m,2021,z_stock_sell_pressure,1912.0
lgbm_all,fwd_ret_3m,2021,z_network_degree,2150.0
lgbm_all,fwd_ret_3m,2021,z_network_weighted_degree,1906.0
lgbm_all,fwd_ret_3m,2021,z_network_peer_sell_pressure,783.0
lgbm_all,fwd_ret_3m,2021,z_mktcap_proxy,2202.0
lgbm_all,fwd_ret_3m,2021,z_vol,2241.0
lgbm_all,fwd_ret_3m,2021,z_fragility_proxy_x_stock_sell_pressure,391.0
lgbm_all,fwd_ret_3m,2021,z_fragility_proxy_x_network_peer_sell_pressure,397.0
lgbm_all,fwd_ret_3m,2021,z_owner_hhi_x_stock_sell_pressure,639.0
lgbm_all,fwd_ret_3m,2021,z_network_weighted_degree_x_network_peer_sell_pressure,370.0
lgbm_no_network,fwd_ret_3m,2021,z_owner_count,427.0
lgbm_no_network,fwd_ret_3m,2021,z_owner_hhi,370.0
lgbm_no_network,fwd_ret_3m,2021,z_top_owner_share,113.0
lgbm_no_network,fwd_ret_3m,2021,z_fragility_proxy,196.0
lgbm_no_network,fwd_ret_3m,2021,z_avg_manager_breadth,167.0
lgbm_no_network,fwd_ret_3m,2021,z_stock_sell_pressure,585.0
lgbm_no_network,fwd_ret_3m,2021,z_mktcap_proxy,586.0
lgbm_no_network,fwd_ret_3m,2021,z_vol,557.0
lgbm_no_network,fwd_ret_3m,2021,z_fragility_proxy_x_stock_sell_pressure,44.0
lgbm_no_network,fwd_ret_3m,2021,z_owner_hhi_x_stock_sell_pressure,165.0
lgbm_network_pressure,fwd_ret_3m,2021,z_stock_sell_pressure,2626.0
lgbm_network_pressure,fwd_ret_3m,2021,z_network_degree,2479.0
lgbm_network_pressure,fwd_ret_3m,2021,z_network_weighted_degree,2432.0
lgbm_network_pressure,fwd_ret_3m,2021,z_network_peer_sell_pressure,1267.0
lgbm_network_pressure,fwd_ret_3m,2021,z_fragility_proxy_x_stock_sell_pressure,958.0
lgbm_network_pressure,fwd_ret_3m,2021,z_fragility_proxy_x_network_peer_sell_pressure,839.0
lgbm_network_pressure,fwd_ret_3m,2021,z_owner_hhi_x_stock_sell_pressure,1250.0
lgbm_network_pressure,fwd_ret_3m,2021,z_network_weighted_degree_x_network_peer_sell_pressure,779.0
ridge_all,fwd_ret_3m,2022,z_owner_count,0.003089612815529108
ridge_all,fwd_ret_3m,2022,z_owner_hhi,0.005514632444828749
ridge_all,fwd_ret_3m,2022,z_top_owner_share,0.007410759571939707
ridge_all,fwd_ret_3m,2022,z_fragility_proxy,0.005252559669315815
ridge_all,fwd_ret_3m,2022,z_avg_manager_breadth,0.008544244803488255
ridge_all,fwd_ret_3m,2022,z_stock_sell_pressure,0.08841880410909653
ridge_all,fwd_ret_3m,2022,z_network_degree,0.012628416530787945
ridge_all,fwd_ret_3m,2022,z_network_weighted_degree,0.0037206164561212063
ridge_all,fwd_ret_3m,2022,z_network_peer_sell_pressure,0.008056124672293663
ridge_all,fwd_ret_3m,2022,z_mktcap_proxy,0.0005697034066542983
ridge_all,fwd_ret_3m,2022,z_vol,0.017320584505796432
ridge_all,fwd_ret_3m,2022,z_fragility_proxy_x_stock_sell_pressure,0.011641251854598522
ridge_all,fwd_ret_3m,2022,z_fragility_proxy_x_network_peer_sell_pressure,0.0018591065891087055
ridge_all,fwd_ret_3m,2022,z_owner_hhi_x_stock_sell_pressure,0.04430514574050903
ridge_all,fwd_ret_3m,2022,z_network_weighted_degree_x_network_peer_sell_pressure,0.003849785542115569
lgbm_all,fwd_ret_3m,2022,z_owner_count,1376.0
lgbm_all,fwd_ret_3m,2022,z_owner_hhi,1066.0
lgbm_all,fwd_ret_3m,2022,z_top_owner_share,541.0
lgbm_all,fwd_ret_3m,2022,z_fragility_proxy,728.0
lgbm_all,fwd_ret_3m,2022,z_avg_manager_breadth,822.0
lgbm_all,fwd_ret_3m,2022,z_stock_sell_pressure,1753.0
lgbm_all,fwd_ret_3m,2022,z_network_degree,1967.0
lgbm_all,fwd_ret_3m,2022,z_network_weighted_degree,1767.0
lgbm_all,fwd_ret_3m,2022,z_network_peer_sell_pressure,706.0
lgbm_all,fwd_ret_3m,2022,z_mktcap_proxy,2050.0
lgbm_all,fwd_ret_3m,2022,z_vol,2101.0
lgbm_all,fwd_ret_3m,2022,z_fragility_proxy_x_stock_sell_pressure,370.0
lgbm_all,fwd_ret_3m,2022,z_fragility_proxy_x_network_peer_sell_pressure,349.0
lgbm_all,fwd_ret_3m,2022,z_owner_hhi_x_stock_sell_pressure,579.0
lgbm_all,fwd_ret_3m,2022,z_network_weighted_degree_x_network_peer_sell_pressure,325.0
lgbm_no_network,fwd_ret_3m,2022,z_owner_count,87.0
lgbm_no_network,fwd_ret_3m,2022,z_owner_hhi,72.0
lgbm_no_network,fwd_ret_3m,2022,z_top_owner_share,21.0
lgbm_no_network,fwd_ret_3m,2022,z_fragility_proxy,23.0
lgbm_no_network,fwd_ret_3m,2022,z_avg_manager_breadth,29.0
lgbm_no_network,fwd_ret_3m,2022,z_stock_sell_pressure,148.0
lgbm_no_network,fwd_ret_3m,2022,z_mktcap_proxy,115.0
lgbm_no_network,fwd_ret_3m,2022,z_vol,142.0
lgbm_no_network,fwd_ret_3m,2022,z_fragility_proxy_x_stock_sell_pressure,8.0
lgbm_no_network,fwd_ret_3m,2022,z_owner_hhi_x_stock_sell_pressure,45.0
lgbm_network_pressure,fwd_ret_3m,2022,z_stock_sell_pressure,3122.0
lgbm_network_pressure,fwd_ret_3m,2022,z_network_degree,3049.0
lgbm_network_pressure,fwd_ret_3m,2022,z_network_weighted_degree,3005.0
lgbm_network_pressure,fwd_ret_3m,2022,z_network_peer_sell_pressure,1621.0
lgbm_network_pressure,fwd_ret_3m,2022,z_fragility_proxy_x_stock_sell_pressure,1202.0
lgbm_network_pressure,fwd_ret_3m,2022,z_fragility_proxy_x_network_peer_sell_pressure,1080.0
lgbm_network_pressure,fwd_ret_3m,2022,z_owner_hhi_x_stock_sell_pressure,1565.0
lgbm_network_pressure,fwd_ret_3m,2022,z_network_weighted_degree_x_network_peer_sell_pressure,1016.0
ridge_all,fwd_ret_3m,2023,z_owner_count,0.0035673286765813828
ridge_all,fwd_ret_3m,2023,z_owner_hhi,0.002268014708533883
ridge_all,fwd_ret_3m,2023,z_top_owner_share,0.003810351015999913
ridge_all,fwd_ret_3m,2023,z_fragility_proxy,0.005628523416817188
ridge_all,fwd_ret_3m,2023,z_avg_manager_breadth,0.008533450774848461
ridge_all,fwd_ret_3m,2023,z_stock_sell_pressure,0.10521911829710007
ridge_all,fwd_ret_3m,2023,z_network_degree,0.012567904777824879
ridge_all,fwd_ret_3m,2023,z_network_weighted_degree,0.004409746266901493
ridge_all,fwd_ret_3m,2023,z_network_peer_sell_pressure,0.006410364992916584
ridge_all,fwd_ret_3m,2023,z_mktcap_proxy,0.0002072868956020102
ridge_all,fwd_ret_3m,2023,z_vol,0.01564684696495533
ridge_all,fwd_ret_3m,2023,z_fragility_proxy_x_stock_sell_pressure,0.012612988241016865
ridge_all,fwd_ret_3m,2023,z_fragility_proxy_x_network_peer_sell_pressure,0.0009384765871800482
ridge_all,fwd_ret_3m,2023,z_owner_hhi_x_stock_sell_pressure,0.049981970340013504
ridge_all,fwd_ret_3m,2023,z_network_weighted_degree_x_network_peer_sell_pressure,0.005396914668381214
lgbm_all,fwd_ret_3m,2023,z_owner_count,873.0
lgbm_all,fwd_ret_3m,2023,z_owner_hhi,764.0
lgbm_all,fwd_ret_3m,2023,z_top_owner_share,240.0
lgbm_all,fwd_ret_3m,2023,z_fragility_proxy,418.0
lgbm_all,fwd_ret_3m,2023,z_avg_manager_breadth,475.0
lgbm_all,fwd_ret_3m,2023,z_stock_sell_pressure,1380.0
lgbm_all,fwd_ret_3m,2023,z_network_degree,1268.0
lgbm_all,fwd_ret_3m,2023,z_network_weighted_degree,1167.0
lgbm_all,fwd_ret_3m,2023,z_network_peer_sell_pressure,516.0
lgbm_all,fwd_ret_3m,2023,z_mktcap_proxy,1471.0
lgbm_all,fwd_ret_3m,2023,z_vol,1320.0
lgbm_all,fwd_ret_3m,2023,z_fragility_proxy_x_stock_sell_pressure,172.0
lgbm_all,fwd_ret_3m,2023,z_fragility_proxy_x_network_peer_sell_pressure,136.0
lgbm_all,fwd_ret_3m,2023,z_owner_hhi_x_stock_sell_pressure,375.0
lgbm_all,fwd_ret_3m,2023,z_network_weighted_degree_x_network_peer_sell_pressure,165.0
lgbm_no_network,fwd_ret_3m,2023,z_owner_count,2697.0
lgbm_no_network,fwd_ret_3m,2023,z_owner_hhi,2122.0
lgbm_no_network,fwd_ret_3m,2023,z_top_owner_share,1096.0
lgbm_no_network,fwd_ret_3m,2023,z_fragility_proxy,1417.0
lgbm_no_network,fwd_ret_3m,2023,z_avg_manager_breadth,1522.0
lgbm_no_network,fwd_ret_3m,2023,z_stock_sell_pressure,2370.0
lgbm_no_network,fwd_ret_3m,2023,z_mktcap_proxy,3195.0
lgbm_no_network,fwd_ret_3m,2023,z_vol,3102.0
lgbm_no_network,fwd_ret_3m,2023,z_fragility_proxy_x_stock_sell_pressure,568.0
lgbm_no_network,fwd_ret_3m,2023,z_owner_hhi_x_stock_sell_pressure,841.0
lgbm_network_pressure,fwd_ret_3m,2023,z_stock_sell_pressure,170.0
lgbm_network_pressure,fwd_ret_3m,2023,z_network_degree,119.0
lgbm_network_pressure,fwd_ret_3m,2023,z_network_weighted_degree,92.0
lgbm_network_pressure,fwd_ret_3m,2023,z_network_peer_sell_pressure,60.0
lgbm_network_pressure,fwd_ret_3m,2023,z_fragility_proxy_x_stock_sell_pressure,20.0
lgbm_network_pressure,fwd_ret_3m,2023,z_fragility_proxy_x_network_peer_sell_pressure,9.0
lgbm_network_pressure,fwd_ret_3m,2023,z_owner_hhi_x_stock_sell_pressure,66.0
lgbm_network_pressure,fwd_ret_3m,2023,z_network_weighted_degree_x_network_peer_sell_pressure,4.0
ridge_all,fwd_ret_3m,2024,z_owner_count,0.006081335246562958
ridge_all,fwd_ret_3m,2024,z_owner_hhi,0.005139875691384077
ridge_all,fwd_ret_3m,2024,z_top_owner_share,0.004398358520120382
ridge_all,fwd_ret_3m,2024,z_fragility_proxy,0.006969268899410963
ridge_all,fwd_ret_3m,2024,z_avg_manager_breadth,0.009949803352355957
ridge_all,fwd_ret_3m,2024,z_stock_sell_pressure,0.10196955502033234
ridge_all,fwd_ret_3m,2024,z_network_degree,0.01579420082271099
ridge_all,fwd_ret_3m,2024,z_network_weighted_degree,0.003442351706326008
ridge_all,fwd_ret_3m,2024,z_network_peer_sell_pressure,0.00648695882409811
ridge_all,fwd_ret_3m,2024,z_mktcap_proxy,0.00014874160115141422
ridge_all,fwd_ret_3m,2024,z_vol,0.012252923101186752
ridge_all,fwd_ret_3m,2024,z_fragility_proxy_x_stock_sell_pressure,0.012172985821962357
ridge_all,fwd_ret_3m,2024,z_fragility_proxy_x_network_peer_sell_pressure,0.0007578503573313355
ridge_all,fwd_ret_3m,2024,z_owner_hhi_x_stock_sell_pressure,0.04826657846570015
ridge_all,fwd_ret_3m,2024,z_network_weighted_degree_x_network_peer_sell_pressure,0.006471197120845318
lgbm_all,fwd_ret_3m,2024,z_owner_count,5.0
lgbm_all,fwd_ret_3m,2024,z_owner_hhi,10.0
lgbm_all,fwd_ret_3m,2024,z_top_owner_share,1.0
lgbm_all,fwd_ret_3m,2024,z_fragility_proxy,2.0
lgbm_all,fwd_ret_3m,2024,z_avg_manager_breadth,3.0
lgbm_all,fwd_ret_3m,2024,z_stock_sell_pressure,10.0
lgbm_all,fwd_ret_3m,2024,z_network_degree,12.0
lgbm_all,fwd_ret_3m,2024,z_network_weighted_degree,3.0
lgbm_all,fwd_ret_3m,2024,z_network_peer_sell_pressure,2.0
lgbm_all,fwd_ret_3m,2024,z_mktcap_proxy,17.0
lgbm_all,fwd_ret_3m,2024,z_vol,22.0
lgbm_all,fwd_ret_3m,2024,z_fragility_proxy_x_stock_sell_pressure,0.0
lgbm_all,fwd_ret_3m,2024,z_fragility_proxy_x_network_peer_sell_pressure,1.0
lgbm_all,fwd_ret_3m,2024,z_owner_hhi_x_stock_sell_pressure,2.0
lgbm_all,fwd_ret_3m,2024,z_network_weighted_degree_x_network_peer_sell_pressure,0.0
lgbm_no_network,fwd_ret_3m,2024,z_owner_count,579.0
lgbm_no_network,fwd_ret_3m,2024,z_owner_hhi,515.0
lgbm_no_network,fwd_ret_3m,2024,z_top_owner_share,102.0
lgbm_no_network,fwd_ret_3m,2024,z_fragility_proxy,273.0
lgbm_no_network,fwd_ret_3m,2024,z_avg_manager_breadth,290.0
lgbm_no_network,fwd_ret_3m,2024,z_stock_sell_pressure,838.0
lgbm_no_network,fwd_ret_3m,2024,z_mktcap_proxy,857.0
lgbm_no_network,fwd_ret_3m,2024,z_vol,832.0
lgbm_no_network,fwd_ret_3m,2024,z_fragility_proxy_x_stock_sell_pressure,53.0
lgbm_no_network,fwd_ret_3m,2024,z_owner_hhi_x_stock_sell_pressure,191.0
lgbm_network_pressure,fwd_ret_3m,2024,z_stock_sell_pressure,0.0
lgbm_network_pressure,fwd_ret_3m,2024,z_network_degree,7.0
lgbm_network_pressure,fwd_ret_3m,2024,z_network_weighted_degree,9.0
lgbm_network_pressure,fwd_ret_3m,2024,z_network_peer_sell_pressure,1.0
lgbm_network_pressure,fwd_ret_3m,2024,z_fragility_proxy_x_stock_sell_pressure,2.0
lgbm_network_pressure,fwd_ret_3m,2024,z_fragility_proxy_x_network_peer_sell_pressure,0.0
lgbm_network_pressure,fwd_ret_3m,2024,z_owner_hhi_x_stock_sell_pressure,11.0
lgbm_network_pressure,fwd_ret_3m,2024,z_network_weighted_degree_x_network_peer_sell_pressure,0.0
